,Unnamed: 0,word,onset,duration,trial_type,is_first_word,sequence_id
0,0,Il,0.7,0.3,"{'kind': 'word', 'word': 'Il'}",True,0
1,1,y,1.0499999999999998,0.3,"{'kind': 'word', 'word': 'y'}",False,0
2,2,avait,1.3999999999999997,0.3,"{'kind': 'word', 'word': 'avait'}",False,0
3,3,à,1.7499999999999996,0.3,"{'kind': 'word', 'word': 'à'}",False,0
4,4,côté,2.1,0.3,"{'kind': 'word', 'word': 'côté'}",False,0
5,5,du,2.45,0.3,"{'kind': 'word', 'word': 'du'}",False,0
6,6,puits,2.799999999999999,0.3,"{'kind': 'word', 'word': 'puits'}",False,0
7,7,une,3.1499999999999995,0.3,"{'kind': 'word', 'word': 'une'}",False,0
8,8,ruine,3.499999999999999,0.3,"{'kind': 'word', 'word': 'ruine'}",False,0
9,9,de,3.849999999999999,0.3,"{'kind': 'word', 'word': 'de'}",False,0
10,10,vieux,4.199999999999998,0.3,"{'kind': 'word', 'word': 'vieux'}",False,0
11,11,mur,4.549999999999999,0.3,"{'kind': 'word', 'word': 'mur'}",False,0
12,12,de,4.899999999999999,0.3,"{'kind': 'word', 'word': 'de'}",False,0
13,13,pierre,5.249999999999998,0.3,"{'kind': 'word', 'word': 'pierre'}",False,0
14,14,Lorsque,5.599999999999999,0.3,"{'kind': 'word', 'word': 'Lorsque'}",True,1
15,15,je,5.949999999999998,0.3,"{'kind': 'word', 'word': 'je'}",False,1
16,16,revins,6.299999999999998,0.3,"{'kind': 'word', 'word': 'revins'}",False,1
17,17,de,6.649999999999998,0.3,"{'kind': 'word', 'word': 'de'}",False,1
18,18,mon,6.999999999999997,0.3,"{'kind': 'word', 'word': 'mon'}",False,1
19,19,travail,7.349999999999998,0.3,"{'kind': 'word', 'word': 'travail'}",False,1
20,20,le,7.699999999999997,0.3,"{'kind': 'word', 'word': 'le'}",False,1
21,21,lendemain,8.049999999999997,0.3,"{'kind': 'word', 'word': 'lendemain'}",False,1
22,22,soir,8.399999999999997,0.3,"{'kind': 'word', 'word': 'soir'}",False,1
23,23,japerçus,8.749999999999996,0.3,"{'kind': 'word', 'word': 'japerçus'}",False,1
24,24,de,9.099999999999996,0.3,"{'kind': 'word', 'word': 'de'}",False,1
25,25,loin,9.449999999999996,0.3,"{'kind': 'word', 'word': 'loin'}",False,1
26,26,mon,9.799999999999995,0.3,"{'kind': 'word', 'word': 'mon'}",False,1
27,27,petit,10.149999999999997,0.3,"{'kind': 'word', 'word': 'petit'}",False,1
28,28,prince,10.499999999999996,0.3,"{'kind': 'word', 'word': 'prince'}",False,1
29,29,assis,10.849999999999996,0.3,"{'kind': 'word', 'word': 'assis'}",False,1
30,30,làhaut,11.199999999999996,0.3,"{'kind': 'word', 'word': 'làhaut'}",False,1
31,31,les,11.549999999999995,0.3,"{'kind': 'word', 'word': 'les'}",False,1
32,32,jambes,11.899999999999997,0.3,"{'kind': 'word', 'word': 'jambes'}",False,1
33,33,pendantes,12.249999999999996,0.3,"{'kind': 'word', 'word': 'pendantes'}",False,1
34,34,Et,12.599999999999994,0.3,"{'kind': 'word', 'word': 'Et'}",True,2
35,35,je,12.949999999999994,0.3,"{'kind': 'word', 'word': 'je'}",False,2
36,36,lentendis,13.299999999999994,0.3,"{'kind': 'word', 'word': 'lentendis'}",False,2
37,37,qui,13.649999999999997,0.3,"{'kind': 'word', 'word': 'qui'}",False,2
38,38,parlait,13.999999999999996,0.3,"{'kind': 'word', 'word': 'parlait'}",False,2
39,39,tu,14.349999999999994,0.3,"{'kind': 'word', 'word': 'tu'}",False,2
40,40,ne,14.699999999999994,0.3,"{'kind': 'word', 'word': 'ne'}",False,2
41,41,ten,15.049999999999994,0.3,"{'kind': 'word', 'word': 'ten'}",False,2
42,42,souviens,15.399999999999991,0.3,"{'kind': 'word', 'word': 'souviens'}",False,2
43,43,donc,15.749999999999991,0.3,"{'kind': 'word', 'word': 'donc'}",False,2
44,44,pas,16.099999999999994,0.3,"{'kind': 'word', 'word': 'pas'}",False,2
45,45,Disaitil,16.449999999999996,0.3,"{'kind': 'word', 'word': 'Disaitil'}",True,3
46,46,Ce,16.799999999999994,0.3,"{'kind': 'word', 'word': 'Ce'}",True,4
47,47,nest,17.14999999999999,0.3,"{'kind': 'word', 'word': 'nest'}",False,4
48,48,pas,17.499999999999993,0.3,"{'kind': 'word', 'word': 'pas'}",False,4
49,49,tout,17.849999999999994,0.3,"{'kind': 'word', 'word': 'tout'}",False,4
50,50,à,18.199999999999992,0.3,"{'kind': 'word', 'word': 'à'}",False,4
51,51,fait,18.55,0.3,"{'kind': 'word', 'word': 'fait'}",False,4
52,52,ici,18.89999999999999,0.3,"{'kind': 'word', 'word': 'ici'}",False,4
53,53,Une,19.25,0.3,"{'kind': 'word', 'word': 'Une'}",True,5
54,54,autre,19.59999999999999,0.3,"{'kind': 'word', 'word': 'autre'}",False,5
55,55,voix,19.949999999999992,0.3,"{'kind': 'word', 'word': 'voix'}",False,5
56,56,lui,20.3,0.3,"{'kind': 'word', 'word': 'lui'}",False,5
57,57,répondit,20.64999999999999,0.3,"{'kind': 'word', 'word': 'répondit'}",False,5
58,58,sans,21.0,0.3,"{'kind': 'word', 'word': 'sans'}",False,5
59,59,doute,21.34999999999999,0.3,"{'kind': 'word', 'word': 'doute'}",False,5
60,60,puisquil,21.699999999999992,0.3,"{'kind': 'word', 'word': 'puisquil'}",False,5
61,61,répliqua,22.04999999999999,0.3,"{'kind': 'word', 'word': 'répliqua'}",False,5
62,62,si,22.39999999999999,0.3,"{'kind': 'word', 'word': 'si'}",False,5
63,63,Si,22.74999999999999,0.3,"{'kind': 'word', 'word': 'Si'}",True,6
64,64,Cest,23.09999999999999,0.3,"{'kind': 'word', 'word': 'Cest'}",True,7
65,65,bien,23.449999999999992,0.3,"{'kind': 'word', 'word': 'bien'}",False,7
66,66,le,23.79999999999999,0.3,"{'kind': 'word', 'word': 'le'}",False,7
67,67,jour,24.14999999999999,0.3,"{'kind': 'word', 'word': 'jour'}",False,7
68,68,mais,24.49999999999999,0.3,"{'kind': 'word', 'word': 'mais'}",False,7
69,69,ce,24.84999999999999,0.3,"{'kind': 'word', 'word': 'ce'}",False,7
70,70,nest,25.19999999999999,0.3,"{'kind': 'word', 'word': 'nest'}",False,7
71,71,pas,25.54999999999999,0.3,"{'kind': 'word', 'word': 'pas'}",False,7
72,72,ici,25.899999999999988,0.3,"{'kind': 'word', 'word': 'ici'}",False,7
73,73,lendroit,26.24999999999999,0.3,"{'kind': 'word', 'word': 'lendroit'}",False,7
74,74,Je,26.59999999999999,0.3,"{'kind': 'word', 'word': 'Je'}",True,8
75,75,poursuivis,26.94999999999999,0.3,"{'kind': 'word', 'word': 'poursuivis'}",False,8
76,76,ma,27.29999999999999,0.3,"{'kind': 'word', 'word': 'ma'}",False,8
77,77,marche,27.649999999999988,0.3,"{'kind': 'word', 'word': 'marche'}",False,8
78,78,vers,27.99999999999999,0.3,"{'kind': 'word', 'word': 'vers'}",False,8
79,79,le,28.349999999999987,0.3,"{'kind': 'word', 'word': 'le'}",False,8
80,80,mur,28.69999999999999,0.3,"{'kind': 'word', 'word': 'mur'}",False,8
81,81,Je,29.04999999999999,0.3,"{'kind': 'word', 'word': 'Je'}",True,9
82,82,ne,29.399999999999988,0.3,"{'kind': 'word', 'word': 'ne'}",False,9
83,83,voyais,29.74999999999999,0.3,"{'kind': 'word', 'word': 'voyais'}",False,9
84,84,ni,30.099999999999987,0.3,"{'kind': 'word', 'word': 'ni'}",False,9
85,85,nentendais,30.44999999999999,0.3,"{'kind': 'word', 'word': 'nentendais'}",False,9
86,86,toujours,30.799999999999983,0.3,"{'kind': 'word', 'word': 'toujours'}",False,9
87,87,personne,31.149999999999988,0.3,"{'kind': 'word', 'word': 'personne'}",False,9
